document_id,publish_date,clean_title,authors,tags,category
6284cdc09a794764853230c6qqBl_VdlSCeH9aMUpCtbMQ,2022-05-18 11:24:18,Автора стратегии «Аэрофлота» заочно арестовали по делу о мошенничестве,['54215736cbb20f5cdfa7a8ce'],"['5409f1c1e063daa0f408aee1', '5409f294e063daa0f408b111', '5409f14fe063daa0f408ad6b', '621a3d0c9a794728d449ae5e', '5409f145e063daa0f408ad30', '5409f33de063daa0f408b245']",540d5eafcbb20f2524fc0509
624fbbd39a79470c8a5ebe6b85o_o-7ER_2pYp2aQOhY1Q,2022-04-08 05:55:07,В Белоруссии утвердили перечень недружественных стран,['5e4663219a794736af922488'],"['542d1e28cbb20f862ac2c1f6', '60a684b39a794736366198d0']",5409f11ce063da9c8b588a12
620e4d689a794708e7339623zDcqpUpyQj2YcgPMLE8dRA,2022-02-17 17:24:44,Глава Приморья сообщил о начале строительства города Спутник в 2023 году,[],"['543f272ecbb20f1a4c0919f4', '5409f42ae063daa0f408b5d7', '55928dcf9a794751dc831344', '551d21da9a7947c09df13784']",5433e5decbb20f277b20eca9
624380cb9a79471d24aee516gaD0xwB6Q1OO6z9j2HHKXQ,2022-03-30 05:35:36,ООН сообщила о 1179 погибших мирных жителях на Украине,['61309cc39a7947257ab1d378'],"['5409f1bbe063daa0f408aece', '54cfc7e49a79479719452aa9', '5409f15de063daa0f408ada8', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
627c2c669a7947c683c9fd9d_ZdPAOQgR9K89PsreuEMCA,2022-05-11 22:17:48,ЦБ заявил о завершении переноса курса рубля в цены,[],"['5409f1ede063daa0f408af4a', '5409f1d8e063daa0f408af0b', '5409f15ae063daa0f408ad90', '5409f416e063daa0f408b573', '5409f15ae063daa0f408ad8f']",5409f11ce063da9c8b588a18
6286b4879a7947118970042e3AjpiyoAQZKmXnOO_YQjxw,2022-05-19 21:30:37,В Петербурге педагог потребовала от школьника извиниться на коленях,[],"['5409f175e063daa0f408ae02', '5469fbd8cbb20f2328bad11e', '545b3dfecbb20ff88544a0ce', '59e769a19a794784016dae2a']",5409f11ce063da9c8b588a12
627fdc219a79476ea0d8b20cZgRePe69Ql-A2U9y7ir0Rw,2022-05-14 17:20:11,Власти Канады заявили о готовности помочь вывезти зерно с Украины,['5a8d11a39a7947c5e1550980'],"['5409f1abe063daa0f408aeab', '54524b29cbb20f6bf16c6b48', '5409f15de063daa0f408ada8']",5409f11ce063da9c8b588a12
62837d849a7947756f42d833NAR6xjdlSUa9Hq9kXfOmcA,2022-05-17 11:56:33,Сборы по инвестиционному страхованию жизни упали на треть,['619b93349a7947b514905d23'],"['5951ea769a7947a5871db8ad', '5592920d9a794751dc8377b8']",5409f11ce063da9c8b588a18
6200bd0d9a794761c17fb3438yfhtCtGSYKv3Kg-xuAf1A,2022-02-07 07:05:06,"Захарова заявила, что Запад выдумал «российскую угрозу» для борьбы с ней",[],"['556e926a9a794721a7851f18', '5409f1a3e063daa0f408ae98', '5409f15ee063daa0f408adb0', '5409f1afe063daa0f408aeb7', '5409f16ae063daa0f408adda', '5409f15de063daa0f408ada8']",5409f11ce063da9c8b588a12
6200d5339a79476c63afde6bHcV2r3OnQAO1NA8EhD8m4Q,2022-02-07 08:58:26,Эксперты Bloomberg и дипломаты усомнились в успехе Макрона в Москве,['60bf2f0f9a79475cc856c5a1'],"['5409f208e063daa0f408af83', '58fda2219a7947718b2933e1', '5409f15ae063daa0f408ad8a', '5409f15de063daa0f408ada8', '61c4adf49a794711387ad6ed']",5409f11ce063da9c8b588a12
624541149a7947ad1f5ea323imCcFPabQaCPM83FylFKQA,2022-03-31 10:15:40,В России начался рост популярности «досок объявлений»,['6131f8eb9a794718ca935648'],"['59e769a59a794784016db66d', '555db8c09a794753a21ced8d', '543aaa95cbb20f3b7657c414', '5424c125cbb20f353dbe036b']",540d5ecacbb20f2524fc050a
62727d3d9a79471fd0ec25ce63dH9Yk4SPeCoHxeaMIMFA,2022-05-04 13:52:07,Участники митинга оппозиции в Ереване направились к зданию парламента,[],"['5464a374cbb20f1979867cf7', '5409f330e063daa0f408b222', '542baab0cbb20fcd8bc5edba', '5adef5929a7947bbe6aab770', '5409f2c9e063daa0f408b17e']",5409f11ce063da9c8b588a12
6238c43c9a794787e7dfa4c3VutA0piMSeWWi_uvq921UA,2022-03-21 19:05:11,Зеленский пообещал вынести компромиссы с Россией на референдум,['60fa94ed9a7947b7152c986a'],"['59e769ab9a794784016dbf12', '5409f15de063daa0f408ada8', '55928f739a794751dc833c3a', '5409f309e063daa0f408b1dd', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
61fabb499a7947194b7ac2dbXIDTflVsRiW8S7lilkXgRA,2022-02-02 17:15:01,МИД пригрозил мерами против немецких СМИ и YouTube из-за блокировки RT,[],"['5409f200e063daa0f408af68', '5436eb01cbb20f7e92782f39', '5409f17fe063daa0f408ae28', '55a8ea1a9a794756c5c3cc66', '5409f294e063daa0f408b111', '5409f41de063daa0f408b58a']",5409f11ce063da9c8b588a12
627a51b19a794735766613caqCvfQcJeRXuKqzkVgO2NAw,2022-05-10 12:49:12,"Лукашенко заявил, что Белоруссии не нужны крупные закупки вооружений",['5a8d11a39a7947c5e1550980'],"['5470d0a0cbb20fec40b24594', '542d1e28cbb20f862ac2c1f6', '5437b689cbb20f5a5f33a078', '542bb09fcbb20f14d61fabcb']",5409f11ce063da9c8b588a12
623e5c6b9a7947199c5e8030DvXQdLbyQt6kde7uFf6xXA,2022-03-26 00:42:38,Министр обороны Чехии отменила визит в Венгрию из-за позиции по санкциям,['604f2c199a79478ec0029eae'],"['5409f17be063daa0f408ae13', '5439d1fccbb20f0850116006', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
6293c7a19a79476e99870dd7VCw7wJgfTKyFEL4JwVcXSQ,2022-05-29 19:29:36,Минюст США проверит действия полиции Техаса во время стрельбы в школе,[],"['5409f15ee063daa0f408adb0', '5437017acbb20f0b1e03ce74', '542cb3e6cbb20fdc9b064ee8', '544ab66ecbb20f71ec42940d']",5433e5decbb20f277b20eca9
626a60da9a7947669c7eced7ZpPN__CUQpy1RXQaRN51Kw,2022-04-28 12:21:31,Стали известны новые собственники производителя сигарет Davidoff,"['5432934ccbb20f0bd1aad40a','625949719a7947213854205f']","['57c362859a7947a7100982e6', '546b7da2cbb20ff8219294ce', '54dcaa639a79471bacf43a1d', '54e149ac9a79475d96367f2e']",540d5eafcbb20f2524fc0509
628f53d69a7947ab65a83523GMCchTE_SSKRZR_4ASB9lQ,2022-05-26 10:51:12,Курский губернатор сообщил об «атаке противника» на окраину села Воробжа,['6130a7379a79472aeb4546e3'],"['54dc84879a79477970b4fa8e', '54d342a49a79475663b8150d', '5427cf4dcbb20f1a6bba8673', '542bffc5cbb20f4274409dd4', '55928cc99a794751dc82fa53', '5409f15de063daa0f408ada8', '5409f29be063daa0f408b157']",5409f11ce063da9c8b588a12
624a841b9a7947bdf10306cbW9ylHdJRQSuXKHxSNI-dRw,2022-04-04 05:53:04,Bild узнала о подготовке Германии к высылке 100 российских дипломатов,[],"['5409f200e063daa0f408af68', '596cb0199a7947386664c018']",5409f11ce063da9c8b588a12
6239f5459a7947f0c02df94eOsb5ubxuScKWNP-6lZrT1w,2022-03-22 16:14:43,Рособрнадзор перенес на осень всероссийские проверочные работы,"['619226fb9a7947e681606cc3','587f906a9a7947b089f8dd5a']","['542a57c8cbb20f06f6b2fcaa', '548f9d8d2ae59686876519a9', '542bd53dcbb20f3af2b429c5']",5433e5decbb20f277b20eca9
628756239a79474336b276102aH8kKAYRDSlmB_ovMniNg,2022-05-20 09:42:52,В Ереване оппозиция попыталась прорваться на форум с участием Пашиняна,[],"['546370b3cbb20fd4a15af906', '5409f429e063daa0f408b5d3', '5adef5929a7947bbe6aab770', '59e769a69a794784016db6d2', '55928da39a794751dc830f15']",5409f11ce063da9c8b588a12
624fe3bd9a79471df3f74539AwvC5h96QWSRkF-YFZJUDA,2022-04-08 09:33:47,Турчак раскритиковал слова Пескова о «значительных потерях» России,['5e4663219a794736af922488'],"['5551b9de9a79475cf55f6156', '621a3d0c9a794728d449ae5e', '545caa9ecbb20f366651641e', '543517b8cbb20fd884900e61']",5409f11ce063da9c8b588a12
6267dd0f9a79470532e74ca8IdqKyFCMROe0S_IxKIEhwQ,2022-04-26 12:24:58,МИД сообщил о контактах России и Украины на уровне экспертных групп,[],"['5409f309e063daa0f408b1dd', '5409f140e063daa0f408ad1d', '5409f15de063daa0f408ada8', '5409f1a3e063daa0f408ae98', '59e769a39a794784016db220']",5409f11ce063da9c8b588a12
6264b8469a79470782ddb54aZO8LllkVTmyqQNRaCmWCjg,2022-04-24 03:06:04,FT сообщила о начале «кошмарного» выхода Shell из проекта «Сахалин-2»,['5e1ddee09a7947609de2f69b'],"['5409f1fce063daa0f408af5e', '556eb8289a79472f5c766030', '54431a30cbb20f87865683ce', '5409f15de063daa0f408ada7']",540d5eafcbb20f2524fc0509
624d67e39a79473f80106561xOPMj51UQuuc8fQHatNcXA,2022-04-06 10:46:56,Депутаты Госдумы почтили память Жириновского минутой молчания,[],"['546c644dcbb20feb6e4c2cb9', '5409f145e063daa0f408ad35', '5507ede09a794736084bd0de']",5433e5decbb20f277b20eca9
61ff88119a794712318c4e6dNeNwsIOjSCmcLIPlKJS4DQ,2022-02-07 05:19:12,Cенатор предложил поражать в правах компании с участием иностранцев,"['57e8dfc59a7947693823075f','582eff1c9a7947115bf77ff6','58998a9c9a7947045f27a61d']","['54873b39cbb20f74cdd13380', '5950bd189a7947742cb0489a', '577d481c9a79475098378db7', '5592b07e9a794719538d41fa']",540d5ecacbb20f2524fc050a
626ab6d39a79479194e49763uy0ZMKUgRMC9NxvMYuYLFA,2022-04-28 15:52:11,Тиньков решил уйти на пенсию после продажи доли в TCS Group,[],"['5475f736cbb20f7c69461e88', '54a515cc9a794768b6184f0a', '55755e5c9a7947b830dc3bd1']",540d5eafcbb20f2524fc0509
624093a39a79479b33f6cdd6RBXIuU2nQqmAxPsF-_K0Rg,2022-03-27 17:54:43,Генпрокуратура даст правовую оценку содержания интервью с Зеленским,['604f2c199a79478ec0029eae'],"['59e769ab9a794784016dbf12', '5409f262e063daa0f408b095', '621a3d0c9a794728d449ae5e', '5409f33ae063daa0f408b240']",5409f11ce063da9c8b588a12
626a51d99a79475e1c8e30e1k9Or9Ug4TD2DrqerLAds_Q,2022-04-28 21:00:11,Производители увидели риски нехватки оболочек для сосисок и колбасы. Как мясокомбинаты реагируют на запрет ЕС поставлять необходимый ингредиент,"['625949719a7947213854205f','54254690cbb20fa485b88cc9']","['567813c99a79472690e75ea6', '54410483cbb20ffcdb9da22b', '54d4423d9a7947b2d7b5577f', '544e5f61cbb20f3ea91a4ac7']",540d5eafcbb20f2524fc0509
624c053e9a794748be8f12d5oCy1OhzSTry308cvU0NyrQ,2022-04-05 11:29:53,Приставы взыщут с Meta 2 млрд руб. за неудаление контента,['5edf68259a79470758e7ab2d'],"['5409f289e063daa0f408b0da', '542a994dcbb20f1b9bbbca83', '5427e1a6cbb20ff82f9c4e66']",540d5ecacbb20f2524fc050a
62746a9e9a7947407f6bbba2u92h9ROoSR-Sl40cqCpWyQ,2022-05-06 01:00:06,«Коммерсантъ» узнал о попытке франчайзи KFC продать бизнес в России,['604f2c199a79478ec0029eae'],"['54d3456e9a794757c27595c0', '54ca3e839a79476d148ecee6', '5409f294e063daa0f408b111', '55faec999a79474477751bae']",540d5eafcbb20f2524fc0509
62023fd99a7947694188e29eVcDjrQJGTlG98hDLOdhN1w,2022-02-08 10:16:12,"Кремль объяснил слова Путина «терпи, моя красавица» в адрес Украины",[],"['58abcf539a7947f18bc079eb', '5409f15de063daa0f408ada8', '58fda2219a7947718b2933e1']",5409f11ce063da9c8b588a12
623cbeb79a7947145b406c43AE8xM3XOQty1LF-rpCnLQw,2022-03-24 19:18:32,Канада объявила о санкциях против российских сенаторов,['6206513e9a79476587e1e14e'],"['5409f1abe063daa0f408aeab', '5409f294e063daa0f408b111', '5409f398e063daa0f408b312']",5409f11ce063da9c8b588a12
62589ecc9a7947e7931eb38a57imTekmQYy5Ejp7rssfBw,2022-04-14 23:18:16,На Шлосберга составили протокол по статье о дискредитации армии России,"['613b28519a7947487b98a91b','5e1ddee09a7947609de2f69b']","['55faf64b9a7947cddf696cd8', '5433bdaacbb20f5239132964', '577fbd0c9a79471b890bcbd9', '542d83aecbb20f447a3c54fc']",5409f11ce063da9c8b588a12
61fd8eff9a79479aef9850d0RmV_SGh9SJWL5pZCRPfX-A,2022-02-04 20:48:18,Роскомнадзор сообщил о подготовке возможных ограничений для YouTube,['604f2c199a79478ec0029eae'],"['542580eacbb20f48618cb28b', '55c0cc7e9a7947cc764a4319', '5424b76acbb20feba0485f4d', '5409f41de063daa0f408b58a']",5433e5decbb20f277b20eca9
624307ce9a7947764747789aYswtgNHoSvisUm8oAvzNOA,2022-03-29 14:23:22,Поклонская призвала людей «на распутье» сделать выбор в пользу мира,['6130a7379a79472aeb4546e3'],"['5493fec69a794789bf4cc40d', '5409f15de063daa0f408ada8', '54da85b29a79472a52b4f2bc', '55b78e719a794762cb82f3fa', '543452a9cbb20f9c392925e3']",5409f11ce063da9c8b588a12
62418a159a7947e5f30dc14fd_9Wf9JoQPGkY2vWArOA2w,2022-03-28 10:38:48,В Киеве назвали время начала переговоров России и Украины,[],"['5409f309e063daa0f408b1dd', '54ac0da19a7947ea8276b9cf', '5409f140e063daa0f408ad1d', '5409f15de063daa0f408ada8', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
6274cf7b9a79475f55257773GM5w2-LRSgaiVjJ7mqCaoQ,2022-05-06 08:04:07,Генсек ООН и власти ДНР сообщили об эвакуации с «Азовстали» 500 человек,['6130a7379a79472aeb4546e3'],"['5409f15de063daa0f408ada8', '58b6f4f29a79474561a7bc66', '5444f159cbb20f1b736b0303', '5409f1b7e063daa0f408aec4', '5409f191e063daa0f408ae5c']",5409f11ce063da9c8b588a12
620531b19a7947861d59cf1daXbQ4O1ARDKsWA7dCwbpnA,2022-02-11 03:00:34,Росстат нашел дополнительный триллион доходов россиян от собственности. Это связано с выплатами дивидендов по акциям компаний,"['61fcf3d49a794754b3f9e39e','54254690cbb20fa485b88cc9']","['542ebbc0cbb20f35dc1f5305', '5624fb499a794770eb25f4c9', '5409f29ee063daa0f408b15b', '555f33529a7947c4c86f99aa']",5409f11ce063da9c8b588a13
625d583b9a7947b441359a44Hr32kIeuREWN82dSnHUPNw,2022-04-18 12:51:25,Путин напомнил об обещании проиндексировать зарплаты бюджетникам и пенсии,[],"['542a8a86cbb20fe4248d1a6f', '546ab636cbb20fbbde36bac0', '547d9fc5cbb20f7d39cad31b', '58abcf539a7947f18bc079eb']",5409f11ce063da9c8b588a12
62846f499a79473c076bbc8166nEEqv8SQykz_QNFjd0oQ,2022-05-18 04:13:21,При обстреле белгородского приграничного села повредилась линия ЛЭП,[],"['54d1c0889a794742bd31d6e1', '5fb59f349a794750d2f066a4', '54272eedcbb20f67193b15bf', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
62586d749a7947d9bfe69588z_KVXohfS6eULr7r16CZyQ,2022-04-14 18:56:11,Байден утвердительно ответил на вопрос о готовности посетить Украину,['58eb4a2d9a7947591ca3dd27'],"['546e40e7cbb20f1d52dbaa55', '5409f15de063daa0f408ada8']",5409f11ce063da9c8b588a12
626818409a794724e5854feb7iTFIs7mTFWUqmxgwo83mw,2022-04-26 18:28:27,Президент Хорватии выступил против вхождения Финляндии и Швеции в НАТО,['5a9fa2e39a79470cd086f61a'],"['5409f196e063daa0f408ae65', '54441394cbb20f1c81202251', '5430f451cbb20f73931ecd05', '5409f270e063daa0f408b0a7']",5409f11ce063da9c8b588a12
625457159a7947ec7b104b2ctHummTxjSc2mG9xiB0ceOg,2022-04-11 19:03:27,Nordgold остановила добычу на руднике в Африке из-за угроз,['6239c1df9a7947d8bb8f1236'],"['5447711fcbb20f8618b289ae', '55b8acec9a7947303fa95eb2', '5409f41fe063daa0f408b59e']",540d5eafcbb20f2524fc0509
620517899a79477a47a15952XU0sHG5LRs2C7u2zt_HR_A,2022-02-10 21:00:39,Россия в пандемию нарастила производство устриц,['582eff1c9a7947115bf77ff6'],"['551beba89a79471e1b99c603', '559297849a794751dc83d51e', '5409f1e4e063daa0f408af3b', '54cab3809a7947aff391bc2b']",540d5eafcbb20f2524fc0509
623aee679a79473f14281240Dd2iw8x3QwyFsxwT7qsyTQ,2022-03-23 10:14:44,"Кремле сочли, что говорить о поездке Путина на саммит G20 рано",[],"['545caa9ecbb20f366651641e', '5409f1bae063daa0f408aecc', '58abcf539a7947f18bc079eb', '546853eccbb20fcca21615c2', '548ce59e2ae5961e413464cd']",5409f11ce063da9c8b588a12
6249b1369a79478d3be453b8MK6v4ntiQ-2Duhg-TYNMLA,2022-04-03 15:30:09,Блинкен допустил снятие с России санкций по итогам переговоров с Украиной,['619226fb9a7947e681606cc3'],"['5409f37fe063daa0f408b2ba', '545d4dcdcbb20fbc56178bed', '55797e339a794789759c64a1']",5409f11ce063da9c8b588a12
6200733b9a79474d3780c580xvjgTGNhSfKiB-8uTlWDEw,2022-02-07 02:00:12,Зумеры назвали самые важные критерии выбора работы,['619226fb9a7947e681606cc3'],"['6048ea449a79475559a54602', '5433772ccbb20ffb2cc157ab', '55928e729a794751dc8323cb', '57ce9ef19a7947293704f13d']",5433e5decbb20f277b20eca9
