document_id,tags_text
628840ee9a794707eb40e196DPoBlLg_SWKMXsYe21DZMg,"['Одесса', 'сенатор', 'военная помощь', 'Украина', 'США']"
625d5ea79a7947b8104e8765_XdkHneXRgSNi0Y0AdHnxg,"['Марин Ле Пен', 'Франция', 'Европа', 'выборы президента Франции']"
62486d049a7947428cac5e65mqUzkHE9QLyFKfWw8hJM4A,"['Дмитрий Песков', 'отношения с ЕС', 'конфронтация']"
626a57ed9a794760d216e835E-XqB4xsSXyKRKAYPHEleQ,"['ЕС', 'российский газ']"
6290586f9a7947046f75a7adz_uR0HLPQoOONYuFm_fMBw,"['Иран', 'сталь', 'экспорт стали', 'автозапчасти', 'Александр Новак']"
6278a2cb9a794754ce790521JdP3a0MeS6K9K3q8zrwlyQ,"['Мариуполь', 'ДНР', 'эвакуация', 'Военная операция на Украине']"
62042cc79a79472150970fcdih9vC9dNSNCqQmiyLYLx-A,"['Украина', 'Пентагон США', 'эвакуация']"
620e16259a79477069b51b14pK-bAqcsSR-qFxqax-W0pA,"['Дмитрий Песков', 'вторжение', 'Украина']"
62758e929a7947ad1a2b95aaYJhH_Wt8RCaf-SudoYydHg,"['военная помощь', 'Украина', 'США', 'Джо Байден']"
62366acc9a79475cac43e970La4nBiKdRjq-HPcQ4-YKBg,"['Украина', 'Экономика', 'Бизнес', 'Минфин']"
6268e3819a79475b6af5d57foEdhZAwETE-RKWaufzZC6g,"['мультимедиа', 'паводки']"
629200fb9a7947073d4a2dadf6HlEFKLQTOIIV0s6J0ASw,"['Мариуполь', 'Ростов-на-Дону', 'металл', 'погрузка']"
61fa5a6e9a7947e45ddb2822R-QO_owSTauqfxFKJVTm_A,"['США', 'санкции', 'Дмитрий Песков', 'Доллар']"
620caafe9a7947dd3ec9fa33tqsIZhxwQcOP3dpa8vJB5w,"['Украина', 'Донбасс']"
620374de9a7947d3057f480fTyoZzbB9Q7OM1wgfc63gow,"['«Татнефть»', 'Украина', 'Игорь Коломойский', 'Россия']"
62544afa9a7947e741c39375RvqVpFyESUqVOjAHYpx4qA,"['Белоруссия', 'пограничный пункт пропуска', 'Польша', 'обстрел', 'рогатка', 'Госпогранкомитет Белоруссии']"
627ccb069a7947f7f48e667cis0KOgC4T7Chr2G7E7itxQ,"['страховые взносы', 'льготы', 'Минэкономразвития']"
626ece5d9a79473627a6ad9dnCPIPnfmQzurdmjwptH9Og,"['Курская область', 'обрушение моста', 'террористический акт']"
6236a0269a794766048156dff0UsY8pGTL6Q22boUeuU6w,"['США', 'Арканзас', 'стрельба', 'полиция']"
6282511b9a79471436286c39V-Dnqz4FSki7HceBwcwtcg,"['Минтранс', 'отставка', 'городской транспорт']"
623d7da49a79474c06e6e834RD6q8lVYSNOzSd7HuSRSLA,"['огурцы', 'помидоры', 'овощи', 'Минсельхоз', 'Росстат', 'рост цен']"
61ffe7be9a79472d78851b66KyOh4uGoR4-UuZQi_vIEHQ,"['Владимир Путин', 'Реджеп Тайип Эрдоган', 'Турция', 'коронавирус']"
624ac4eb9a7947de3ea87cc9jQYhBWp3SUOUfu0lUCj-gQ,"['спецоперация', 'Украина', 'Минобороны', 'военнослужащие', 'похороны', 'Санкт-Петербург']"
6254288c9a7947d0843cf10am4BBKXmISA61ZqyNgUeENQ,"['законопроект', 'Верховная рада Украины', 'военное положение', 'мобилизация']"
6241c0fd9a79470132035062XFK913tBTQGJeJn_dW3dRw,"['Рамзан Кадыров', 'Мариуполь', 'Чечня']"
61fbdbb09a79477de8277357i_HI80ouRmuJMfuLSmvt_A,"['Deutsche Welle', 'МИД', 'Германия']"
62101c399a7947c1385eb037k_ELW5P_TN2tPPI5xPPKgA,"['Джо Байден', 'союзники', 'ЕС', 'НАТО']"
626baca69a7947e0467ccf83ECyF7fI6Sgmbi98ap4kBAA,"['Брянская область', 'обстрел', 'погрануправление ФСБ', 'Военная операция на Украине', 'Александр Богомаз']"
62730da59a79474c6ba7d701j37v1K4RQ_CI44wjAfEB9Q,"['Рамзан Кадыров', 'Военная операция на Украине', 'Луганская область']"
6250c1549a79477405f8729dlXtEMoGaRwaZfrXv0Ed3RQ,"['Джо Байден', 'запрет на поставки', 'энергоносители', 'нефть', 'газ']"
620477169a79473325a8abf80i6Sb1mnRIiU_Z7d1m1bFQ,"['ВВП', 'рост экономики', 'Минэкономразвития']"
6289660e9a79474855c128db8EAGi6dqQdOTVIdayMa5UA,"['Майкл Макфол', 'США', 'Украина', 'НАТО']"
6268750f9a7947419e62f94eN4zJ-6qoSnGBo_mX8qK67w,"['Госдепартамент США', 'кибератака', 'вознаграждение', 'хакеры']"
627224579a7947f16c634b22M7if-46qQo61wkWbhvibnQ,"['ДНР', 'нефтебаза', 'Макеевка', 'обстрел', 'пожары']"
626b123b9a7947b3465d2b323qFAxHeqRu6imfFhC4wK6g,"['Приднестровье', 'Израиль', 'Болгария', 'Германия', 'Канада', 'США', 'Молдавия']"
62658fc59a79473938a2e9c6DrOyerWJSz2fAqE8WxIMJQ,"['Украина', 'санкции', 'российские активы', 'ЦБ']"
628219cd9a7947f9c16bbaffpWZZcIjEQi6wzoa6gb3Zqg,"['ООН', 'Украина', 'бедность', 'Военная операция на Украине']"
626d6e2e9a794769faa6bf511BQpsCTWRSqGH-PvnGWptg,"['Индия', 'Xiaomi']"
625ff80d9a794716de403bfdoyTWY1SCR3Cr3OV-FfVjHA,"['Украина', 'ракетная программа', 'Россия']"
625849029a7947cd41a39b32RFFJuq-vR9CFFRls2sxSjA,"['«Яндекс»', 'гендиректор']"
62554a219a7947345ce8ec16qrP2UWX8TDqEu5US-bZyIw,"['Польша', 'шпионаж', 'арест', 'прокуратура']"
626c168b9a794714bdda0cb90h3JUDHZT9-AOKtOQrXtlQ,"['ДНР', 'ЛНР', 'граница', 'ограничения на выезд']"
62694bda9a79470dc0ac8648OJjAV5vwTvWriSX8QQJeIw,"['АЛРОСА', 'Гохран', 'Минфин', 'Силуанов', 'алмазы']"
623d5e9d9a79473af6f88aae2hZ1DzWRSyK7HrV0ZD-Uyw,"['Андрей Костин', 'ВТБ', 'антироссийские санкции']"
6274a2fb9a79474e408dd192eqtyuPjpR0myglqL5re9Dw,"['Анатолий Антонов', 'посол России в США', 'продовольствие', 'кризис']"
62544cb29a7947e8b2ff3ef34HPKGMNISOezAEdiw_Hc9A,"['Минпросвещения', 'русский язык', 'Ё', 'орфография', 'новости']"
623ab5e89a794720ae23e0c6l_p3aIFRSVq9sxAlRreibw,"['США', 'золотовалютный резерв']"
627d50d09a79473a73f32531XxMaGNELT0qCrMauBLarnA,"['газ', 'Финляндия', 'поставки', 'Россия', 'Газпром', 'НАТО', 'отключение']"
6278c0d69a79475d9aba2b8ftSmjIbQ9Q46D7hvK79BrCA,"['Владимир Путин', 'война', 'НАТО', 'Украина', 'Военная операция на Украине', 'США', 'парад']"
6238871f9a7947702c844292_cb1y42eQMC9VGQ8yTj-pw,"['Джон Салливан', 'МИД', 'Джо Байден', 'Владимир Путин']"
6207a4ba9a7947c71a424bb9wEvxrJscSSO164w_SUSRvQ,"['Украина', 'Владимир Зеленский']"
627bbe199a7947a5ed3f503d7jN-GiyHTx-_sUHBtEcfcw,"['МИД', 'извинение', 'Польша', 'посол']"
6254982e9a7947fe6c953b7btHummTxjSc2mG9xiB0ceOg,"['Европол', 'российские активы', 'санкции против России']"
6209d21b9a79474a5c7770d3wwW0gFRyTbiz7f5EPtPC3Q,"['бездомные животные', 'нападение', 'штраф', 'Госдума', 'чиновники']"
627581879a7947a637a0ecaaJalkVZZyTLy7yQcKgYJJFw,"['ВОЗ', 'Украина', 'визит']"
620fa2ff9a7947928045dfaa2XRjXJ3MR0qlf6Jx-rIRbg,"['Росстат', 'ВВП', 'сельское хозяйство']"
628423c89a79472ce110b842GzE42IglTNaWsC9HFs8ldA,"['НАТО', 'ЕС', 'Шотландия']"
61f9cf889a7947b6c51f1212BGqE5tfuTxeanLvshi8hGw,"['Пентагон', 'Минобороны США', 'Джон Кирби']"
628076cc9a79478d8c0562c6AP-_fwUzTRCXqiJ0yoZqDw,"['Финляндия', 'НАТО', 'заявка о вступлении']"
624540a29a7947ad1f5ea320N9AsqGzxQ1O3PYi8ikPUQw,"['VK', 'санкции', 'видеоигры', 'Владимир Кириенко', 'Tencent']"
625e8c4d9a79471a5346d6ba1l02gFSaSuG0C922aXnIKg,"['георгиевская лента', 'Госдума', 'ответственность']"
6284340f9a79472fe4191f28xqmgSoJ9TmOfSMKp54PCLg,"['МВФ', 'международные резервы', 'золотовалютные резервы', 'ЦБ', 'санкции']"
628100679a7947ad0e2d94bc7SNktyhPR9y6TlBnCCd_Qg,"['Евросоюз', 'поставки газа', 'российский газ', 'санкции']"
61f91e2d9a7947764033d0725DIHJcejRAyx4aeEGTL3pQ,"['Виктор Орбан', 'Венгрия', 'Владимир Путин', 'война']"
625d5a4d9a7947b572a9667eMPWNtnYuRw-ttIlmzUYgRA,"['ФСБ', 'пограничники', 'выплаты', 'спецоперация', 'Владимир Путин']"
62686d749a79473e6366379eZvf5nz6cR_OgakYHhUF3mA,[]
627ba2139a794798154aa365QzgMPcgHSja6e2EDgdrT7g,"['Михаил Мишустин', 'правительство', 'выплаты']"
6270fb119a7947ad76f31a99mk49J4pYQJel6lQQ9QNs4g,"['Олег Тиньков', 'Тинькофф Банк', 'эмиграция', 'Военная операция на Украине']"
6250235b9a79473d9d21b6c4hxZAWPXmQEWO_kFpye1lvA,"['Сергей Лавров', 'гарантии безопасности', 'Белоруссия', 'Украина']"
6259bac39a7947524310eb0ePuAkm9oeRSSgTAshqFddRw,"['Польша', 'граница', 'российские грузовики', 'Белоруссия', 'грузовики']"
6275fec69a7947bfa6102ee8z0cZFq51Sbq4L8L6FQoYqg,"['Татьяна Москалькова', 'Военная операция на Украине']"
6284ef709a7947745d8d1adeHrV4sy2UTwWVLHd28fM39g,"['Турция', 'НАТО', 'Швеция', 'Финляндия']"
623a3db19a794703d582e864spEy4RGkTF6gVWC4M0J1EQ,"['ядерное сдерживание', 'ядерное оружие', 'Джон Кирби', 'США', 'Пентагон США']"
628ceb4a9a79475e77eb127bfuH1CColSPawtfLDLVEpWg,"['суррогатное материнство', 'Госдума', 'законопроект']"
62419cbd9a7947ef374a0c8dHMQxYSC1TPSl4tuRb8xgxQ,"['дипломаты', 'высылка', 'Македония', 'Россия', 'МИД']"
620d9e359a794743a0777978jenkOF9WQCqPpmN0OybVNA,"['Великобритания', 'визы', 'иностранные инвесторы', 'Россия', 'отмывание денег']"
62039ab09a7947ea80f7f063I93GXxs5Q7OQyBY-mOw4ng,"['Истра', 'Пятерочка', 'ограбление', 'Следственный комитет']"
62805c1e9a7947890c319234XJn3uXj8TLeI51n-HbRvQQ,"['Международный суд', 'Военная операция на Украине', 'следователи', 'военные преступления']"
628a9a469a79478d915508e4cl11qM_ISOWzK0NcvWbiWw,"['Европарламент', 'санкции']"
6267bfb09a7947f780d3f919wktX-kcvTpeKORjLzDgh4A,"['Ульяновск', 'Ульяновская область', 'стрельба', 'детский сад']"
624ddad19a794773ec700c16zXPyf0iDQaKqzwJkvRQz0Q,"['санкции', 'протесты', 'Румыния', 'ТМК', 'Дмитрий Пумпянский']"
61fcceee9a79474143e04025SMwihepRToGZ-nxVWTu74A,"['Эмманюэль Макрон', 'Владимир Путин', 'Россия', 'Франция', 'визит']"
620b5e999a79475ad40cbf5cS1WxzkdsTcis55hYW4DUrA,"['коронавирус', 'статистика', 'COVID-19']"
61fbd6649a7947783af20df3YLOhvv8ES9CsR4IsSkjcXQ,"['Роман Протасевич', 'Ryanair', 'иск в суд']"
628c1e7d9a79470fd594573aTKybRjZLTXWAW6cu1zVIpg,"['ООН', 'Владимир Зеленский', 'Владимир Путин', 'пиар']"
625f31d79a79475954365113tZnihd94R7m0jWwn3An1cQ,"['Италия', 'газ', 'санкции', 'поставки газа']"
620663319a79476ea1ba71965mvNnDy0QYOR7Rz1IZUUiA,"['углеродный налог', 'Европа', 'Максим Решетников', 'Андрей Белоусов', 'климат', 'парниковый эффект']"
626bded19a7947fa1a94e13dKBd7hn9RSS-AHReGRrpbDw,"['Минфин', 'госдолг', 'евробонды', 'погашение долга']"
628c928c9a7947306a6dcfb3iQQllmuVTrunEg8T37x61A,"['СК', 'покушение на убийство', 'журналист', 'МИА «Россия сегодня»', 'ЛНР']"
628f4b599a7947a6758c0f56iqYzJBlSQJa3_jAl1dcejg,"['«Москвич»', 'Сергей Собянин']"
628b5d4d9a7947ca0e1fa14cp379BCvpTYepM6HDRizX4g,"['Макдоналдс', 'McDonald’s', 'название']"
620d1f279a794724c8c52ccb3KIt1Dc8SVWswHKyY31PFA,"['Росприроднадзор', 'Samsung', 'суд', 'отчетность', 'штраф']"
620edac79a794741fc3a4b2baH_4_HX-TnKgm7ayzleVOg,"['Украина', 'БМП', 'танк', 'военные учения', '«Метель»', 'ВСУ']"
6274e76e9a79476ad7e4eaf1NaFd7kElRi2YkNhHCdzfVA,"['Минфин', 'нефть и газ', 'доходы бюджета']"
627626ed9a7947ca8c1ae619NpQ8GXQPRw-CSxWHFMr0dg,"['Минобороны', 'Военная операция на Украине', 'оружие', 'Игорь Конашенков']"
6258fab59a7947fbfc7e2e4bpow_a4L8RneII9TDqGPQjA,"['Борис Титов', 'российский бизнес']"
624f3d9c9a7947f197af60bb7r4hnIZlTZKjbjZQJUNWdg,"['Латвия', '9 Мая', 'Военная операция на Украине']"
625cd96e9a794780af32cf25cWLcSRG0QLaQ4NomspDd_g,"['Лев Хасис', 'Сбербанк']"
626b21179a7947b488f5655cmkrRE5OsS561jxIjnXpVAg,"['Apple', 'выручка', 'квартальная отчетность']"
624158ad9a7947c9c5b16ea0-zEYsVrPSQuC-bROoTMdnw,"['ОАЭ', 'нефть', 'Россия']"
625d60149a7947b931d0287fyLveVVVRQJuDrFgoA5oGPw,"['телеканалы', 'вещание', 'санкции', 'Военная операция на Украине']"
624652969a79471e7430d114Arpm81AwRS6VUnjYmrZFEg,"['Хантер Байден', 'Белый дом']"
6272828f9a7947228fe5bce24IASoD94QvOrSK4b08sTIQ,"['Борис Джонсон', 'Киевская область', 'Украина']"
6280536f9a794785b124913d4nF01tJbSmGQSYWeUZcljA,"['организованная преступность', 'Еврокомиссия', 'конфискация']"
624d300c9a79472588790919DXQWisNtQw2RpYPXaHhInw,"['Китай', 'Ван И', 'переговоры', 'Украина', 'Канада']"
626fec049a7947737d1e4f11Nz3Mwkp5SJS_zRSOiBLOqA,['Польша']
62770f009a7947fbd767b0bbXK0gvhiESoaXXFpJPQhlBg,"['лесные пожары', 'тушение']"
623aec829a79473e2c47784bomhLLSOJTd6ei1Ba717VJA,"['G20', '«Большая двадцатка»', 'Дмитрий Песков', 'Кремль']"
61fa7ecf9a7947fb4713bab8WFh-uQJGTf2KXiw4rMNdig,"['Эхо Москвы', 'угроза', 'Рамзан Кадыров', 'журналисты']"
625e6c729a794709dc5aee55Z23rvWJwRf2wSbmsOkw8lg,"['потребительские цены', 'Приморье', 'Инфляция']"
627ea4339a794729b5a31304-125RjYCT0uaS_TS2dBPlQ,"['Пентагон', 'Конгресс США', 'Украина', 'поставки оружия']"
6200a7ba9a79475adf733ab5Mf1osF-ySqiVYqfn8qDlWQ,"['Екатеринбург', 'рейдерский захват', 'бизнес-центр', 'новости']"
626dfbf59a794701b8b0f681wqqkd8XTROudLQVqescTbw,"['Китай', 'санкции', 'США']"
629106999a794753bc8ac611EBIAeX2rSJq8TflvJelPyA,"['Одесса', 'Украина', 'Черное море', 'Пентагон', 'Джон Кирби', 'Военная операция на Украине', 'порт']"
